NEIGHBORHOOD,ADDRESS,Sale_Price,SALE_DATE
LONG ISLAND CITY,"11-12 44TH DRIVE, PS10",2341975,1/10/20
LONG ISLAND CITY,"11-12 44TH DRIVE, PS16",1307250,1/10/20
OAKLAND GARDENS,"216-12 67TH AVENUE, 2",265000,1/10/20
OZONE PARK,80-07 95TH AVENUE,545000,1/10/20
REGO PARK,66-23 ALDERTON STREET,830000,1/10/20
REGO PARK,"98-50 67TH AVENUE, 5D",412870,1/10/20
ROSEDALE,14720 WELLER LANE,550000,1/10/20
SO. JAMAICA-BAISLEY PARK,150-22 118TH AVENUE,455751,1/10/20
SO. JAMAICA-BAISLEY PARK,141-02 116TH AVENUE,643000,1/10/20
SOUTH JAMAICA,104-31 164TH PLACE,505000,1/10/20
SOUTH OZONE PARK,133-25 126 STREET,940000,1/10/20
SPRINGFIELD GARDENS,121-30 IRWIN PLACE,375000,1/10/20
SPRINGFIELD GARDENS,122-20 GRAYSON STREET,598000,1/10/20
SPRINGFIELD GARDENS,146-63 177TH STREET,805000,1/10/20
ST. ALBANS,192-06 109 AVENUE,605000,1/10/20
ST. ALBANS,119-64 177TH STREET,537500,1/10/20
SUNNYSIDE,39-18 44TH STREET,1260000,1/10/20
WHITESTONE,28 BOULEVARD,2460000,1/10/20
WHITESTONE,21-27 146TH STREET,810000,1/10/20
WHITESTONE,17-12 150TH STREET,980000,1/10/20
WOODHAVEN,91-18 86TH DRIVE,650000,1/10/20
WOODSIDE,40-05 68TH STREET,1800000,1/10/20
FOREST HILLS,108-28 64TH ROAD,10,1/12/20
QUEENS VILLAGE,104-16 219TH STREET,10,1/12/20
ARVERNE,316 BEACH 45 STREET,10,1/13/20
ARVERNE,6907 CORAL REEF WAY,890000,1/13/20
ASTORIA,21-19 46TH STREET,835000,1/13/20
ASTORIA,"21-85 34TH AVENUE, 6A",385000,1/13/20
BEECHHURST,157-69 9 AVENUE,1200000,1/13/20
BREEZY POINT,"11 HUDSON WALK, 695",235000,1/13/20
BREEZY POINT,"31 BEACH 219TH STREET, 2020",675000,1/13/20
BRIARWOOD,"143-25 84TH DRIVE, 3E",187976,1/13/20
BROAD CHANNEL,22 WEST 12TH ROAD,350000,1/13/20
COLLEGE POINT,9-19 127TH STREET,975000,1/13/20
COLLEGE POINT,9-17 127TH STREET,975000,1/13/20
CORONA,34-85 110TH STREET,980000,1/13/20
CORONA,101-03 34TH AVENUE,900000,1/13/20
EAST ELMHURST,2432 HUMPHREYS STREET,1388000,1/13/20
ELMHURST,84-30 56TH AVENUE,988000,1/13/20
ELMHURST,90-41 52ND AVENUE,1500000,1/13/20
ELMHURST,"83-45 VIETOR AVENUE, 5J",330000,1/13/20
FAR ROCKAWAY,232 BEACH 32ND STREET,610000,1/13/20
FAR ROCKAWAY,139 BEACH 26TH STREET,610000,1/13/20
FLUSHING-NORTH,28-26 160 STREET,1130000,1/13/20
FLUSHING-NORTH,160-11 29TH AVE,880000,1/13/20
FLUSHING-NORTH,"139-16 28TH ROAD, 6E",350000,1/13/20
FLUSHING-NORTH,"138-25 31ST DRIVE, 5A",319000,1/13/20
FLUSHING-NORTH,"133-27 39TH AVENUE, 5G",1205507,1/13/20
FLUSHING-NORTH,"133-27 39TH AVENUE, 6F",835352,1/13/20
FLUSHING-NORTH,"133-27 39TH AVENUE, 8K",766418,1/13/20
FLUSHING-NORTH,"41-60 BOWNE STREET, 4J",450000,1/13/20
FLUSHING-SOUTH,"136-45 68TH DRIVE, B",320000,1/13/20
FOREST HILLS,"10837 71ST AVENUE, PO1",275000,1/13/20
FOREST HILLS,"109-20 QUEENS BOULEVARD, 6A",600000,1/13/20
GLEN OAKS,"269-10 GRAND CENTRAL PKWY., 11Y",330000,1/13/20
HOLLIS HILLS,80-30 221ST STREET,860421,1/13/20
JACKSON HEIGHTS,"22-31 77TH STREET, B-2",429000,1/13/20
JACKSON HEIGHTS,"85-11 34TH AVENUE, 1C",459000,1/13/20
JAMAICA,87-12 167TH STREET,995000,1/13/20
JAMAICA,"87-05 166TH STREET,, 4E",140000,1/13/20
JAMAICA ESTATES,86-15 ETON STREET,810000,1/13/20
JAMAICA ESTATES,187-28 87TH ROAD,765000,1/13/20
LAURELTON,130-24 229TH STREET,505000,1/13/20
LONG ISLAND CITY,"11-12 44TH DRIVE, 3B",815000,1/13/20
LONG ISLAND CITY,"11-12 44TH DRIVE, 5I",1240000,1/13/20
MASPETH,60-86 59 ROAD,455000,1/13/20
OAKLAND GARDENS,226-50 77TH AVENUE,910000,1/13/20
OAKLAND GARDENS,"67-41 BELL BOULEVARD, RES",378000,1/13/20
OZONE PARK,101-32 91ST STREET,570000,1/13/20
QUEENS VILLAGE,209-55 112TH ROAD,590000,1/13/20
REGO PARK,"64-11 99TH STREET, 507",481658,1/13/20
REGO PARK,"6776 BOOTH STREET, 3A",520000,1/13/20
ROCKAWAY PARK,315 BEACH 101ST STREET,425000,1/13/20
ROSEDALE,259-50 149TH AVENUE,233000,1/13/20
SOUTH JAMAICA,138-03 LAKEWOOD AVENUE,530000,1/13/20
SOUTH JAMAICA,111-40 141ST STREET,437500,1/13/20
SOUTH OZONE PARK,115-32 123RD STREET,285000,1/13/20
SOUTH OZONE PARK,12949 135 ST,600000,1/13/20
SPRINGFIELD GARDENS,13449 175TH STREET,440000,1/13/20
SPRINGFIELD GARDENS,157-20 137TH AVENUE,652000,1/13/20
ST. ALBANS,118-28 203RD STREET,495000,1/13/20
WHITESTONE,12-09 151ST PLACE,740000,1/13/20
WOODSIDE,"62-10 WOODSIDE AVE, 115",825000,1/13/20
ARVERNE,551 BEACH 67 STREET,375000,1/14/20
ASTORIA,"3110 28TH ROAD, 3C",680000,1/14/20
ASTORIA,"25-40 38TH STREET, 4B",700000,1/14/20
ASTORIA,"25-40 38TH STREET, S8",700000,1/14/20
BAYSIDE,33-38 210TH STREET,995000,1/14/20
BAYSIDE,"15-01 JORDAN COURT, 18104",685000,1/14/20
BAYSIDE,"36-06 213TH STREET, 1B",330000,1/14/20
BAYSIDE,"220-55 46TH AVENUE, 4N",200000,1/14/20
BREEZY POINT,"127 OCEAN AVENUE, 1103",556000,1/14/20
CAMBRIA HEIGHTS,120-04 222ND STREET,452500,1/14/20
COLLEGE POINT,133-04 14TH AVENUE,1300000,1/14/20
DOUGLASTON,"65-07 242ND STREET, 4E",409000,1/14/20
ELMHURST,"92-29 LAMONT AVENUE, 5H",238000,1/14/20
FAR ROCKAWAY,28-88 FABER TERRACE,670000,1/14/20
FAR ROCKAWAY,10-26 GIPSON STREET,425000,1/14/20
FLUSHING-NORTH,194-25 STATION ROAD,710000,1/14/20
FLUSHING-NORTH,45-56 189TH STREET,10,1/14/20
FLUSHING-NORTH,50-14 199TH STREET,1085000,1/14/20
FLUSHING-NORTH,197-09 46TH ROAD,1150000,1/14/20
FLUSHING-NORTH,"35-06 192ND ST, E4",338000,1/14/20
FLUSHING-NORTH,"43-35 UNION STREET, 4F",386000,1/14/20
FLUSHING-NORTH,"133-27 39TH AVENUE, 9D",706300,1/14/20
FLUSHING-NORTH,"133-27 39TH AVENUE, 9S",775663,1/14/20
FLUSHING-SOUTH,164-41 75TH AVENUE,775000,1/14/20
FLUSHING-SOUTH,165-15 UNION TURNPIKE,690000,1/14/20
FOREST HILLS,108-21 68 ROAD,1350000,1/14/20
FOREST HILLS,108-28 68TH ROAD,1625000,1/14/20
FOREST HILLS,98-24 ASCAN AVENUE,985000,1/14/20
FOREST HILLS,"69-10 108TH STREET, 1M",510000,1/14/20
FOREST HILLS,"72-35 112TH STREET, 12D",305000,1/14/20
FOREST HILLS,"70-25 YELLOWSTONE BOULEVARD, 24Z",390000,1/14/20
GLEN OAKS,"73-37 260TH STREET, 81A4",230000,1/14/20
HOLLIS,91-23 182ND PLACE,10,1/14/20
HOLLISWOOD,"87-50 204TH STREET, B62",160000,1/14/20
HOWARD BEACH,90-40 SHORE PKWY,685000,1/14/20
HOWARD BEACH,99-78 164 ROAD,565000,1/14/20
JACKSON HEIGHTS,69-20 32ND AVENUE,865000,1/14/20
JACKSON HEIGHTS,"35-24 78TH STREET, B17",392200,1/14/20
LAURELTON,221-12 130TH AVENUE,356250,1/14/20
LITTLE NECK,"251-10 63RD AVENUE, 1290",275000,1/14/20
LONG ISLAND CITY,"21-30 44TH DRIVE, 7C",1663748,1/14/20
LONG ISLAND CITY,"41-04 27TH STREET, 3D",802254,1/14/20
MASPETH,52-38 66 STREET,890000,1/14/20
MASPETH,51-39 47TH STREET,960000,1/14/20
MIDDLE VILLAGE,64-03 77TH PLACE,625000,1/14/20
OZONE PARK,8828 SPRITZ ROAD,1150000,1/14/20
REGO PARK,"61-45 98TH STREET, 16L",288000,1/14/20
REGO PARK,"64-11 99TH STREET, 410",445000,1/14/20
REGO PARK,"99-72 66TH ROAD, 7E",354000,1/14/20
RICHMOND HILL,127-05 103RD AVENUE,565000,1/14/20
RICHMOND HILL,104-25 103 STREET,570000,1/14/20
RICHMOND HILL,91-30 116TH STREET,625000,1/14/20
RIDGEWOOD,658 GRANDVIEW AVENUE,930000,1/14/20
RIDGEWOOD,1113 CYPRESS AVENUE,999000,1/14/20
ROCKAWAY PARK,"121-16 OCEAN PROMENADE, 5D",375000,1/14/20
ROSEDALE,240-29 EDGEWOOD AVENUE,600000,1/14/20
SOUTH JAMAICA,164-52 NADAL PLACE,570000,1/14/20
SOUTH JAMAICA,168-21 106 AVENUE,870000,1/14/20
SOUTH OZONE PARK,11542 118TH STREET,700000,1/14/20
SPRINGFIELD GARDENS,176-21 SUNBURY ROAD,880000,1/14/20
ASTORIA,29-21 ASTORIA BOULEVARD,2400000,1/15/20
ASTORIA,"24-39 38TH STREET, B6",599000,1/15/20
BAYSIDE,34-20 204TH STREET,820000,1/15/20
BAYSIDE,"18-70 211TH STREET, 2D",325000,1/15/20
BELLEROSE,84-22 247TH STREET,975000,1/15/20
BELLEROSE,86-18 252ND,700000,1/15/20
BRIARWOOD,"139-21 85 DRIVE, 5F",318000,1/15/20
COLLEGE POINT,18-30 123RD STREET,860000,1/15/20
CORONA,102-50 NICOLLS AVENUE,1664839,1/15/20
CORONA,103-08 NORTHERN BOULEVARD,453326,1/15/20
DOUGLASTON,24077 67TH AVENUE,734500,1/15/20
EAST ELMHURST,23-12 95TH STREET,800000,1/15/20
FAR ROCKAWAY,16-18 REDFERN AVENUE,274000,1/15/20
FAR ROCKAWAY,13-10 CAFFREY AVENUE,700000,1/15/20
FLUSHING-NORTH,29-43 163RD STREET,720000,1/15/20
FLUSHING-NORTH,166-43 20TH ROAD,574560,1/15/20
FLUSHING-NORTH,198-18 51ST AVENUE,1047000,1/15/20
FLUSHING-NORTH,43-50 160TH STREET,1180000,1/15/20
FLUSHING-NORTH,53-36 190TH STREET,800000,1/15/20
FLUSHING-NORTH,"142-05 ROOSEVELT AVE, 528",365000,1/15/20
FLUSHING-NORTH,"133-27 39TH AVENUE, 6K",754057,1/15/20
FLUSHING-NORTH,"133-27 39TH AVENUE, 8B",689112,1/15/20
FLUSHING-NORTH,"41-39 149TH STREET, F",748414,1/15/20
FLUSHING-NORTH,"131-01 40TH ROAD, PH3F",1080006,1/15/20
FLUSHING-NORTH,150-01 NORTHERN BLVD,3850000,1/15/20
FLUSHING-SOUTH,"78-04 147TH STREET, 1H",151000,1/15/20
FLUSHING-SOUTH,"71-28 163RD STREET, COM",160000,1/15/20
FOREST HILLS,"102-17 64TH ROAD, 3J",281960,1/15/20
FOREST HILLS,"70-31 108TH STREET, 9B",800000,1/15/20
FOREST HILLS,"112-20 72ND DRIVE, C-68",237000,1/15/20
GLEN OAKS,"26910 GRAND CENTRAL PARKWAY, 33G",575000,1/15/20
GLENDALE,69-29 68TH STREET,765000,1/15/20
HILLCREST,166-07 81ST AVENUE,1300000,1/15/20
HILLCREST,"150-66 GOETHALS AVENUE, 56C",203814,1/15/20
HOLLIS,190-03 90 AVENUE,915000,1/15/20
HOLLIS,90-29 209TH STREET,552000,1/15/20
HOLLIS HILLS,"80-35 SPRINGFIELD BLVD, 2H",310000,1/15/20
HOWARD BEACH,102-42 FIRST STREET,660000,1/15/20
HOWARD BEACH,"89-21 151 AVENUE, 44",322500,1/15/20
JACKSON HEIGHTS,21-27 79TH STREET,820000,1/15/20
JACKSON HEIGHTS,8002 32ND AVENUE,1450000,1/15/20
JACKSON HEIGHTS,"35-41 80TH STREET, 41",627500,1/15/20
JACKSON HEIGHTS,"35-20 82ND STREET, 21",500000,1/15/20
JACKSON HEIGHTS,"83-10 35TH AVENUE, 3E",630000,1/15/20
JAMAICA,91-02 172ND STREET,1300000,1/15/20
JAMAICA ESTATES,"182-25 WEXFORD TERRACE, 415",129000,1/15/20
KEW GARDENS,"118-60 METROPOLITAN AVE, 6B",235000,1/15/20
KEW GARDENS,"118-18 UNION TURNPIKE, 18F",265000,1/15/20
LAURELTON,130-36 221ST STREET,220000,1/15/20
LONG ISLAND CITY,"11-12 44TH DRIVE, 3A",834965,1/15/20
LONG ISLAND CITY,"11-12 44TH DRIVE, 5D",803000,1/15/20
LONG ISLAND CITY,"27-28 THOMSON AVENUE, 445",1490000,1/15/20
MASPETH,58-15 GRAND AVENUE,1150000,1/15/20
MASPETH,"5254 65TH PLACE, 3H",460000,1/15/20
MASPETH,58-74 GRAND AVENUE,1150000,1/15/20
MASPETH,N/A GRAND AVENUE,1150000,1/15/20
MASPETH,58-13 GRAND AVENUE,1150000,1/15/20
MIDDLE VILLAGE,63-52 PLEASANTVIEW STREET,620000,1/15/20
MIDDLE VILLAGE,61-11 69TH STREET,800000,1/15/20
OZONE PARK,9437 133RD AVE,706500,1/15/20
QUEENS VILLAGE,225-47 MURDOCK AVENUE,605000,1/15/20
REGO PARK,"65-60 WETHEROLE STREET, 1K",300000,1/15/20
RICHMOND HILL,107-48 123RD STREET,820000,1/15/20
RIDGEWOOD,69-66 64TH STREET,1200000,1/15/20
ROSEDALE,144-10 230 PLACE,440000,1/15/20
ROSEDALE,142-13 232ND STREET,510000,1/15/20
ROSEDALE,229-10 144TH AVENUE,510000,1/15/20
ROSEDALE,242-04 149TH AVENUE,514250,1/15/20
SPRINGFIELD GARDENS,176-22 SUNBURY ROAD,600000,1/15/20
SPRINGFIELD GARDENS,167-18 145TH ROAD,690000,1/15/20
ST. ALBANS,112-11 198TH STREET,600000,1/15/20
ST. ALBANS,11629 193RD STREET,535000,1/15/20
ST. ALBANS,118-08 195TH STREET,500000,1/15/20
ARVERNE,66-14 SEASPRAY AVENUE,980000,1/16/20
ASTORIA,"21-50 33RD ROAD, 11C",599000,1/16/20
ASTORIA,"25-40 SHORE BOULEVARD, 14B",600000,1/16/20
BAYSIDE,32-08 215TH PLACE,750000,1/16/20
BAYSIDE,214-34 45TH DRIVE,780000,1/16/20
BEECHHURST,"166-25 POWELLS COVE BOULEVARD, 9J",425000,1/16/20
BELLE HARBOR,426 BEACH 135TH STREET,775000,1/16/20
COLLEGE POINT,120-42 5TH AVENUE,990000,1/16/20
CORONA,3317 99TH STREET,1350000,1/16/20
CORONA,"112-19 34TH AVENUE, 2E",129900,1/16/20
CORONA,"104-48 37TH DRIVE, 2D",483000,1/16/20
CORONA,"104-48 37TH DRIVE, P3",483000,1/16/20
DOUGLASTON,"240-60 68TH AVENUE, 56",999000,1/16/20
FAR ROCKAWAY,24-36 BEACH CHANNEL DRIVE,334519,1/16/20
FLUSHING-NORTH,46-44 BURLING STREET,925000,1/16/20
FLUSHING-NORTH,141-08 LABURNUM AVENUE,910000,1/16/20
FLUSHING-NORTH,35-31 168TH STREET,903000,1/16/20
FLUSHING-NORTH,146-21 59TH AVENUE,930000,1/16/20
FLUSHING-NORTH,57-08 160TH STREET,830000,1/16/20
FLUSHING-NORTH,56-33 135TH STREET,998000,1/16/20
FLUSHING-NORTH,"141-16 25TH ROAD, 4C",295000,1/16/20
FLUSHING-NORTH,"29-30 138TH STREET, 4H",280000,1/16/20
FLUSHING-NORTH,"139-39 35 AVENUE, 2B",530000,1/16/20
FLUSHING-NORTH,"144-89 38TH AVE, 2C",496860,1/16/20
FLUSHING-NORTH,"41-60 BOWNE STREET, 2F",327409,1/16/20
FLUSHING-NORTH,147-08 46TH AVENUE,700000,1/16/20
FLUSHING-NORTH,"33-70 PRINCE STREET, 202",100000,1/16/20
FLUSHING-NORTH,"133-36 41ST ROAD, CS-8",980000,1/16/20
FLUSHING-SOUTH,61-51 164TH STREET,1275000,1/16/20
FOREST HILLS,69-27 NANSEN STREET,1030000,1/16/20
FOREST HILLS,52 MARKWOOD ROAD,1400000,1/16/20
FOREST HILLS,156 BURNS STREET,2052000,1/16/20
FOREST HILLS,102-29 62ND DRIVE,360000,1/16/20
FOREST HILLS,"105-15 66 ROAD, 4E",305000,1/16/20
FOREST HILLS,"105-24 67TH AVENUE, F",289000,1/16/20
FOREST HILLS,"61-20 GRAND CENTRAL PARKWAY, A1504",287500,1/16/20
FOREST HILLS,"111-35 75TH AVENUE, #53",175000,1/16/20
FOREST HILLS,"107-40 QUEENS BOULEVARD, 16A",675000,1/16/20
HOWARD BEACH,159-36 97TH STREET,951000,1/16/20
HOWARD BEACH,"153-17 SAPPHIRE STREET, 17D",175000,1/16/20
JACKSON HEIGHTS,"70-35 BROADWAY, A16",345000,1/16/20
KEW GARDENS,80-57 LEFFERTS BLVD,5000000,1/16/20
KEW GARDENS,"117-01 PARK LANE SOUTH, B2I",340000,1/16/20
LAURELTON,121-63 235TH STREET,625000,1/16/20
LAURELTON,133-19 FRANCIS LEWIS BLVD,540000,1/16/20
LAURELTON,219-19 134TH ROAD,485000,1/16/20
LITTLE NECK,248-34 VAN ZANDT AVE,866000,1/16/20
LONG ISLAND CITY,"11-25 45TH AVENUE, 5F",860000,1/16/20
LONG ISLAND CITY,"11-12 44TH DRIVE, 5A",905000,1/16/20
MASPETH,54-08 64TH STREET,750000,1/16/20
MASPETH,50-09 63RD STREET,1180000,1/16/20
MASPETH,59-32 55TH STREET,220000,1/16/20
MASPETH,55-01 FLUSHING AVENUE,5980000,1/16/20
MIDDLE VILLAGE,68-13 79TH STREET,650000,1/16/20
OAKLAND GARDENS,64-60 229TH STREET,1650000,1/16/20
OZONE PARK,95-26 94 STREET,910000,1/16/20
QUEENS VILLAGE,94-06 SPRINGFIELD BLVD,595000,1/16/20
QUEENS VILLAGE,82-24 236TH STREET,650000,1/16/20
REGO PARK,"99-21 67TH ROAD, 1K",210000,1/16/20
RICHMOND HILL,128-17 109 AVENUE,615000,1/16/20
RICHMOND HILL,"86-10 109TH STREET, DD3",179000,1/16/20
RIDGEWOOD,53-70 METROPOLITAN AVENUE,700000,1/16/20
RIDGEWOOD,1068 CYPRESS AVENUE,990000,1/16/20
RIDGEWOOD,70-01 FOREST AVENUE,2942500,1/16/20
SO. JAMAICA-BAISLEY PARK,114-16 145TH ST,431024,1/16/20
SOUTH JAMAICA,113-04 SUTPHIN BLVD,700000,1/16/20
SOUTH OZONE PARK,115-12 135TH STREET,360000,1/16/20
SOUTH OZONE PARK,128-05 133RD AVENUE,1170000,1/16/20
SPRINGFIELD GARDENS,133-32 GUY R BREWER BLVD,837800,1/16/20
ST. ALBANS,172-11 111TH AVENUE,395313,1/16/20
ST. ALBANS,194-39 113TH ROAD,635000,1/16/20
ST. ALBANS,115-57 DUNKIRK STREET,610000,1/16/20
WHITESTONE,20-24 150TH STREET,750000,1/16/20
WOODHAVEN,85-32 98TH STREET,1,1/16/20
WOODHAVEN,89-18 87TH STREET,795000,1/16/20
ARVERNE,328 BEACH 70TH STREET,435000,1/17/20
ASTORIA,"1417 31ST AVENUE, 3C",323000,1/17/20
BAYSIDE,47-38 SPRINGFIELD BLVD,728000,1/17/20
BAYSIDE,"209-45 26TH AVENUE, 2E",480333,1/17/20
BAYSIDE,"1 BAY CLUB DRIVE, 8O",520000,1/17/20
BREEZY POINT,"7 BAYWAY WALK, 237",1800000,1/17/20
CAMBRIA HEIGHTS,116-13 224 STREET,435000,1/17/20
COLLEGE POINT,13-20 127TH STREET,862500,1/17/20
CORONA,"99-06 58TH AVENUE, 1J",135000,1/17/20
ELMHURST,"42-02 LAYTON, 306",290000,1/17/20
FAR ROCKAWAY,N/A NEW HAVEN AVENUE,500000,1/17/20
FLUSHING-NORTH,169-17 22ND AVENUE,500000,1/17/20
FLUSHING-NORTH,"144-44 38TH AVENUE, 4A",138000,1/17/20
FLUSHING-NORTH,"133-27 39TH AVENUE, 3A",731156,1/17/20
FLUSHING-SOUTH,165-11 78TH AVENUE,686000,1/17/20
FLUSHING-SOUTH,"68-09 138TH STREET, 2B",228000,1/17/20
FLUSHING-SOUTH,"144-60 GRAVETT ROAD, 4J",109000,1/17/20
FOREST HILLS,75-43 113TH STREET,1600000,1/17/20
FOREST HILLS,"102-35 67TH ROAD, 5K",250000,1/17/20
GLEN OAKS,"26910 GRAND CENTRAL PARKWAY, 26L",625000,1/17/20
GLEN OAKS,"26910 GRAND CENTRAL PARKWAY, 10U",200000,1/17/20
GLENDALE,72-18 72ND PLACE,629000,1/17/20
GLENDALE,77-20 64TH PLACE,812000,1/17/20
GLENDALE,74-33 64TH PLACE,900000,1/17/20
GLENDALE,71-22 68TH STREET,855000,1/17/20
GLENDALE,89-15 DORAN AVENUE,1075000,1/17/20
HOLLIS,94-27 208TH STREET,619000,1/17/20
HOLLIS,97-12 191ST STREET,655000,1/17/20
HOWARD BEACH,89-04 163RD AVE,880000,1/17/20
HOWARD BEACH,102-14 163 DRIVE,349000,1/17/20
HOWARD BEACH,N/A 163RD DRIVE,1000,1/17/20
HOWARD BEACH,"8410 153RD AVENUE, 3J",204900,1/17/20
JACKSON HEIGHTS,30-45 90TH STREET,743000,1/17/20
JACKSON HEIGHTS,"76-10 34TH AVENUE, 6H",6000,1/17/20
JACKSON HEIGHTS,"35-21 79TH STREET, 4C",440000,1/17/20
JACKSON HEIGHTS,"35-31 85TH STREET, 8E",87500,1/17/20
JACKSON HEIGHTS,"35-20 LEVERICH STREET, 749",400530,1/17/20
KEW GARDENS,115-19 CURZON ROAD,1324300,1/17/20
KEW GARDENS,124-11 85 AVE,870000,1/17/20
LAURELTON,130-16 226TH STREET,502000,1/17/20
LAURELTON,14219 222 STREET,300000,1/17/20
LITTLE NECK,58-27 262ND STREET,1065000,1/17/20
LONG ISLAND CITY,"46-20 11TH STREET, 3B",989024,1/17/20
LONG ISLAND CITY,"4620 11TH STREET, P7",989024,1/17/20
MIDDLE VILLAGE,61-74 81ST STREET,810000,1/17/20
OAKLAND GARDENS,"6735A CLOVERDALE LANE, 173",530000,1/17/20
QUEENS VILLAGE,234-15 88TH AVENUE,700000,1/17/20
QUEENS VILLAGE,92-31 217TH STREET,670000,1/17/20
QUEENS VILLAGE,223-34 108TH AVENUE,525000,1/17/20
QUEENS VILLAGE,N/A 88TH AVENUE,700000,1/17/20
QUEENS VILLAGE,N/A 108TH AVENUE,525000,1/17/20
REGO PARK,"67-25 CLYDE STREET, 5K",250000,1/17/20
REGO PARK,"97-12 63RD DRIVE, 6B",400000,1/17/20
REGO PARK,"63-60 102ND STREET, B-16",359000,1/17/20
RICHMOND HILL,103-16 115TH STREET,710000,1/17/20
RIDGEWOOD,60-21 WOODBINE STREET,1250000,1/17/20
RIDGEWOOD,"1865 LINDEN STREET, 1",998000,1/17/20
ROCKAWAY PARK,"101-20 SHORE FRONT PARKWAY, C",379000,1/17/20
ROSEDALE,258-15 FRANCIS LEWIS BLVD,499990,1/17/20
ROSEDALE,149-63 256TH STREET,659000,1/17/20
SO. JAMAICA-BAISLEY PARK,115-41 147TH STREET,450751,1/17/20
SO. JAMAICA-BAISLEY PARK,116-43 146TH STREET,325000,1/17/20
SO. JAMAICA-BAISLEY PARK,119-23 145 STREET,540000,1/17/20
SO. JAMAICA-BAISLEY PARK,170-08 118TH ROAD,489700,1/17/20
SO. JAMAICA-BAISLEY PARK,150-48 116TH AVENUE,1000,1/17/20
SO. JAMAICA-BAISLEY PARK,117-64 142ND STREET,262000,1/17/20
SOUTH JAMAICA,14326 GLASSBORO AVENUE,560000,1/17/20
SOUTH JAMAICA,111-13 145 STREET,510000,1/17/20
SOUTH JAMAICA,143-02 111TH AVENUE,310000,1/17/20
SOUTH OZONE PARK,125-20 135TH AVENUE,990000,1/17/20
SPRINGFIELD GARDENS,177-10 137TH AVENUE,676000,1/17/20
SPRINGFIELD GARDENS,137-08 156TH STREET,551000,1/17/20
ST. ALBANS,110-26A 172ND STREET,400000,1/17/20
ST. ALBANS,113-12 HANNIBAL STREET,157440,1/17/20
SUNNYSIDE,41-32 40TH STREET,10,1/17/20
WOODHAVEN,91-67 85TH STREET,888888,1/17/20
WOODSIDE,41-12 69TH STREET,1527375,1/17/20
FOREST HILLS,"107-24 71 RD, 11C",672000,1/18/20
SO. JAMAICA-BAISLEY PARK,133-27 140TH STREET,10,1/19/20
EAST ELMHURST,23-45 100TH STREET,225000,1/20/20
ELMHURST,41-60 74TH STREET,1000000,1/20/20
FOREST HILLS,"111-50 75TH ROAD, A31",290000,1/20/20
JACKSON HEIGHTS,21-33 76 STREET,900000,1/20/20
REGO PARK,"102-30 QUEENS BLVD, 5B",225000,1/20/20
SO. JAMAICA-BAISLEY PARK,116-16 167TH STREET,595195,1/20/20
ARVERNE,444 BEACH 45TH STREET,504972,1/21/20
ASTORIA,18-55 21ST DRIVE,1900000,1/21/20
ASTORIA,"14-43 28TH AVENUE, BB-1",460000,1/21/20
BAYSIDE,209-14 23RD AVENUE,1530000,1/21/20
BAYSIDE,"14-11 212TH STREET, 248",250000,1/21/20
BAYSIDE,"23-35 BELL BOULEVARD, 3K",248000,1/21/20
BEECHHURST,14-70 UTOPIA PARKWAY,752442,1/21/20
BEECHHURST,"166-25 POWELLS COVE BLVD., 18H",815000,1/21/20
COLLEGE POINT,123-09 18TH AVENUE,1080000,1/21/20
COLLEGE POINT,"120-21 RIVIERA COURT, 5B",630000,1/21/20
CORONA,98-42 ALSTYNE AVENUE,770000,1/21/20
DOUGLASTON,246-31 51ST AVENUE,801000,1/21/20
DOUGLASTON,"246-44 57TH DRIVE, C-2",305000,1/21/20
DOUGLASTON,"57-09 246 CRESCENT, UPPER",237000,1/21/20
DOUGLASTON,"42-30 DOUGLASTON PARKWAY, 5M",432000,1/21/20
EAST ELMHURST,32-21 104TH STREET,500000,1/21/20
ELMHURST,"45-11 82ND STREET, W-4F",595676,1/21/20
FAR ROCKAWAY,392 BEACH 12 STREET,509000,1/21/20
FLUSHING-NORTH,171-02 29TH AVENUE,950000,1/21/20
FLUSHING-NORTH,3338 171ST STREET,910000,1/21/20
FLUSHING-NORTH,49-20 167TH STREET,1120000,1/21/20
FLUSHING-NORTH,58-44 188TH STREET,930000,1/21/20
FLUSHING-NORTH,166-39 24TH ROAD,938000,1/21/20
FLUSHING-NORTH,49-24 169TH STREET,700000,1/21/20
FLUSHING-NORTH,192-14 STATION ROAD,995000,1/21/20
FLUSHING-NORTH,"41-60 BOWNE STREET, 6H",545000,1/21/20
FLUSHING-NORTH,"41-42 COLLEGE POINT BLVD, C1",365303,1/21/20
FLUSHING-SOUTH,64-38 UTOPIA PARKWAY,870000,1/21/20
FLUSHING-SOUTH,166-15 69 AVENUE,680000,1/21/20
FLUSHING-SOUTH,"71-33 162ND STREET, 4F",525000,1/21/20
FOREST HILLS,"67-40 YELLOWSTONE BLVD., 7E",508507,1/21/20
FOREST HILLS,"106-15 QUEENS BLVD, 6A",399000,1/21/20
FOREST HILLS,"71-36 110TH STREET, 3M",360000,1/21/20
FOREST HILLS,"110-15 71ST ROAD, 3F",528472,1/21/20
GLEN OAKS,"251-36 71ST AVENUE, 81B",270000,1/21/20
GLEN OAKS,"270-10 GRAND CENTRAL PARKWAY, 2F",215000,1/21/20
