Queens_Sale_Price,QUEENS_SALE_DATE,,,Brooklyn_Sale_Price,BROOKLYN_SALE_DATE
730000.00,43959.00,,,1350200.00,43980.00
660000.00,43959.00,,,578366.00,43980.00
970000.00,43959.00,,,745000.00,43980.00
812100.00,43959.00,,,1420000.00,43980.00
880000.00,43959.00,,,1350000.00,43980.00
289000.00,43959.00,,,570000.00,43980.00
200000.00,43959.00,,,310000.00,43980.00
780000.00,43959.00,,,1875000.00,43980.00
864000.00,43959.00,,,1170988.00,43980.00
662000.00,43959.00,,,750000.00,43980.00
725000.00,43959.00,,,765000.00,43980.00
1300000.00,43959.00,,,408000.00,43980.00
1400000.00,43959.00,,,865000.00,43980.00
234000.00,43959.00,,,999000.00,43980.00
60000.00,43959.00,,,1245000.00,43980.00
730000.00,43959.00,,,1075000.00,43980.00
1485000.00,43959.00,,,1510000.00,43980.00
990000.00,43959.00,,,1075000.00,43980.00
1088100.00,43959.00,,,2767500.00,43980.00
1156500.00,43959.00,,,2225000.00,43980.00
990000.00,43959.00,,,1865000.00,43980.00
1400000.00,43959.00,,,1600356.00,43980.00
750000.00,43959.00,,,1075000.00,43980.00
290000.00,43959.00,,,370000.00,43980.00
690000.00,43959.00,,,24703.00,43981.00
380000.00,43959.00,,,58117.00,43981.00
1.00,43959.00,,,78804.00,43981.00
536000.00,43959.00,,,881063.00,43983.00
915000.00,43959.00,,,881063.00,43983.00
1.00,43959.00,,,235000.00,43983.00
1.00,43959.00,,,1159000.00,43983.00
1.00,43959.00,,,50912.00,43983.00
1.00,43959.00,,,1460000.00,43983.00
565000.00,43959.00,,,1400000.00,43983.00
684386.00,43959.00,,,1887798.00,43983.00
400000.00,43959.00,,,565129.00,43983.00
1212500.00,43959.00,,,995000.00,43983.00
890000.00,43959.00,,,565129.00,43983.00
725000.00,43962.00,,,1950000.00,43983.00
2469000.00,43962.00,,,10.00,43983.00
2469000.00,43962.00,,,401000.00,43983.00
515000.00,43962.00,,,590000.00,43983.00
300000.00,43962.00,,,2375000.00,43983.00
678000.00,43962.00,,,1185000.00,43983.00
320000.00,43962.00,,,1200000.00,43983.00
650000.00,43962.00,,,788000.00,43983.00
628000.00,43962.00,,,2450000.00,43983.00
400000.00,43962.00,,,775000.00,43983.00
378000.00,43962.00,,,2150000.00,43983.00
899000.00,43962.00,,,485000.00,43983.00
2434218.00,43962.00,,,999950.00,43983.00
2434218.00,43962.00,,,1247356.00,43983.00
2434218.00,43962.00,,,267473.00,43983.00
2434218.00,43962.00,,,277000.00,43983.00
2434218.00,43962.00,,,155000.00,43983.00
780000.00,43962.00,,,780000.00,43983.00
1900000.00,43962.00,,,2080000.00,43983.00
410000.00,43962.00,,,2600000.00,43983.00
345000.00,43962.00,,,2195000.00,43983.00
565000.00,43962.00,,,4999900.00,43983.00
297500.00,43962.00,,,775000.00,43983.00
390000.00,43962.00,,,547180.00,43983.00
865000.00,43962.00,,,691631.00,43983.00
540000.00,43962.00,,,1212500.00,43983.00
540000.00,43962.00,,,1400000.00,43983.00
829000.00,43962.00,,,510000.00,43983.00
880786.00,43962.00,,,792000.00,43984.00
1330000.00,43962.00,,,650000.00,43984.00
597938.00,43962.00,,,200000.00,43984.00
890000.00,43962.00,,,855000.00,43984.00
235000.00,43962.00,,,475000.00,43984.00
350000.00,43962.00,,,800000.00,43984.00
2000.00,43963.00,,,800000.00,43984.00
1368000.00,43963.00,,,10.00,43984.00
320000.00,43963.00,,,1840000.00,43984.00
500000.00,43963.00,,,1127000.00,43984.00
470000.00,43963.00,,,589000.00,43984.00
920000.00,43963.00,,,1271794.00,43984.00
400000.00,43963.00,,,998000.00,43984.00
518391.00,43963.00,,,287500.00,43984.00
529490.00,43963.00,,,465000.00,43984.00
499000.00,43963.00,,,1600000.00,43984.00
43000.00,43963.00,,,1300000.00,43984.00
400000.00,43963.00,,,1205000.00,43984.00
800000.00,43963.00,,,655000.00,43984.00
499000.00,43963.00,,,1220356.00,43984.00
569000.00,43963.00,,,800000.00,43984.00
430000.00,43963.00,,,254476.00,43985.00
359000.00,43963.00,,,875000.00,43985.00
245000.00,43963.00,,,880000.00,43985.00
770000.00,43963.00,,,1120000.00,43985.00
621133.00,43963.00,,,760000.00,43985.00
875695.00,43963.00,,,2902013.00,43985.00
977520.00,43963.00,,,635000.00,43985.00
715000.00,43963.00,,,1040000.00,43985.00
535000.00,43963.00,,,1500000.00,43985.00
570000.00,43963.00,,,1320000.00,43985.00
372418.00,43963.00,,,555000.00,43985.00
375000.00,43963.00,,,1.00,43985.00
855000.00,43963.00,,,780000.00,43985.00
855000.00,43963.00,,,510000.00,43985.00
405000.00,43963.00,,,800000.00,43985.00
625000.00,43964.00,,,398000.00,43985.00
655000.00,43964.00,,,935000.00,43985.00
680000.00,43964.00,,,499000.00,43985.00
710000.00,43964.00,,,234000.00,43985.00
455000.00,43964.00,,,396000.00,43985.00
375000.00,43964.00,,,1500000.00,43985.00
850000.00,43964.00,,,1240000.00,43985.00
320000.00,43964.00,,,1152007.00,43985.00
1068500.00,43964.00,,,1700000.00,43985.00
295000.00,43964.00,,,1327000.00,43985.00
840000.00,43964.00,,,1900000.00,43985.00
447000.00,43964.00,,,1165356.00,43985.00
985000.00,43964.00,,,382000.00,43985.00
435000.00,43964.00,,,1620000.00,43985.00
590000.00,43964.00,,,140000.00,43985.00
160212.00,43964.00,,,140000.00,43985.00
860000.00,43964.00,,,1620000.00,43985.00
275000.00,43964.00,,,1620000.00,43985.00
1300000.00,43964.00,,,2150000.00,43985.00
385000.00,43964.00,,,768779.00,43986.00
320000.00,43964.00,,,768779.00,43986.00
975000.00,43964.00,,,1190000.00,43986.00
800000.00,43964.00,,,100000.00,43986.00
1090000.00,43964.00,,,100000.00,43986.00
740000.00,43964.00,,,358000.00,43986.00
100.00,43964.00,,,950000.00,43986.00
100.00,43964.00,,,890000.00,43986.00
700000.00,43964.00,,,386132.00,43986.00
710000.00,43964.00,,,763688.00,43986.00
175000.00,43964.00,,,995600.00,43986.00
1385000.00,43965.00,,,5850000.00,43986.00
325000.00,43965.00,,,5850000.00,43986.00
485000.00,43965.00,,,621000.00,43986.00
560000.00,43965.00,,,655000.00,43986.00
1500000.00,43965.00,,,714000.00,43986.00
615000.00,43965.00,,,6119396.00,43986.00
10.00,43965.00,,,2725000.00,43986.00
839000.00,43965.00,,,1496000.00,43986.00
900000.00,43965.00,,,370000.00,43986.00
338000.00,43965.00,,,445000.00,43986.00
1236300.00,43965.00,,,325000.00,43986.00
1236300.00,43965.00,,,1522284.00,43986.00
1236300.00,43965.00,,,770000.00,43986.00
1236300.00,43965.00,,,865000.00,43986.00
1236300.00,43965.00,,,47500.00,43986.00
40560.00,43965.00,,,865000.00,43986.00
376000.00,43965.00,,,1545000.00,43986.00
700000.00,43965.00,,,440000.00,43986.00
439000.00,43965.00,,,1200000.00,43986.00
745000.00,43965.00,,,628000.00,43986.00
870000.00,43965.00,,,1850000.00,43986.00
510000.00,43965.00,,,70000.00,43986.00
830000.00,43965.00,,,1500000.00,43986.00
500000.00,43965.00,,,1500000.00,43986.00
740000.00,43965.00,,,369000.00,43986.00
880786.00,43966.00,,,460000.00,43986.00
890000.00,43966.00,,,903000.00,43986.00
365000.00,43966.00,,,400000.00,43986.00
310000.00,43966.00,,,725000.00,43986.00
350000.00,43966.00,,,760000.00,43986.00
3000000.00,43966.00,,,915000.00,43986.00
3000000.00,43966.00,,,2300000.00,43986.00
3000000.00,43966.00,,,380000.00,43986.00
3000000.00,43966.00,,,700000.00,43986.00
1550000.00,43966.00,,,1500000.00,43986.00
727000.00,43966.00,,,456300.00,43986.00
340000.00,43966.00,,,693000.00,43986.00
425000.00,43966.00,,,1477000.00,43986.00
950000.00,43966.00,,,450000.00,43987.00
1170000.00,43966.00,,,2237500.00,43987.00
235000.00,43966.00,,,1800000.00,43987.00
239000.00,43966.00,,,367600.00,43987.00
290000.00,43966.00,,,989000.00,43987.00
789706.00,43966.00,,,770000.00,43987.00
304200.00,43966.00,,,1300000.00,43987.00
280830.00,43966.00,,,602902.00,43987.00
472000.00,43966.00,,,561000.00,43987.00
347875.00,43966.00,,,789000.00,43987.00
282095.00,43966.00,,,600500.00,43987.00
63000.00,43966.00,,,950000.00,43987.00
63000.00,43966.00,,,2050000.00,43987.00
365000.00,43966.00,,,605000.00,43987.00
340000.00,43966.00,,,540000.00,43987.00
195000.00,43966.00,,,1230000.00,43987.00
780000.00,43966.00,,,935000.00,43987.00
901000.00,43966.00,,,3100000.00,43987.00
490000.00,43966.00,,,3100000.00,43987.00
740000.00,43966.00,,,740000.00,43987.00
420000.00,43966.00,,,572400.00,43987.00
199000.00,43966.00,,,800000.00,43987.00
420000.00,43966.00,,,805000.00,43987.00
1150000.00,43966.00,,,2050000.00,43987.00
890000.00,43966.00,,,3468250.00,43987.00
111000.00,43966.00,,,15000.00,43987.00
275000.00,43966.00,,,30000.00,43987.00
455000.00,43966.00,,,525000.00,43987.00
957155.00,43966.00,,,188604.00,43987.00
19600000.00,43966.00,,,175000.00,43987.00
19600000.00,43966.00,,,680000.00,43987.00
19600000.00,43966.00,,,1175000.00,43987.00
19600000.00,43966.00,,,510000.00,43987.00
19600000.00,43966.00,,,2000000.00,43987.00
19600000.00,43966.00,,,3900000.00,43987.00
170000.00,43966.00,,,630000.00,43987.00
1.00,43966.00,,,435000.00,43987.00
315000.00,43966.00,,,459000.00,43987.00
241680.00,43966.00,,,1640000.00,43987.00
460000.00,43966.00,,,870000.00,43987.00
677250.00,43966.00,,,618000.00,43987.00
455000.00,43966.00,,,2160000.00,43987.00
579000.00,43966.00,,,15000.00,43989.00
559990.00,43966.00,,,300000.00,43990.00
452000.00,43966.00,,,920000.00,43990.00
570000.00,43966.00,,,18000000.00,43990.00
465000.00,43966.00,,,18000000.00,43990.00
800000.00,43966.00,,,1690000.00,43990.00
484000.00,43966.00,,,925000.00,43990.00
591000.00,43966.00,,,490000.00,43990.00
1588470.00,43966.00,,,1999999.00,43990.00
900000.00,43966.00,,,384000.00,43990.00
500000.00,43966.00,,,1740000.00,43990.00
550000.00,43966.00,,,345000.00,43990.00
400000.00,43967.00,,,830000.00,43990.00
10.00,43967.00,,,1175000.00,43990.00
465000.00,43969.00,,,550000.00,43990.00
617000.00,43969.00,,,1700000.00,43990.00
617000.00,43969.00,,,220000.00,43990.00
425000.00,43969.00,,,810000.00,43990.00
970000.00,43969.00,,,1250000.00,43990.00
525000.00,43969.00,,,680000.00,43990.00
1300000.00,43969.00,,,430000.00,43990.00
735000.00,43969.00,,,425000.00,43990.00
725000.00,43969.00,,,677000.00,43990.00
335000.00,43969.00,,,10.00,43990.00
458000.00,43969.00,,,665000.00,43990.00
212500.00,43969.00,,,1440000.00,43990.00
830000.00,43969.00,,,1150000.00,43990.00
582500.00,43969.00,,,2395000.00,43990.00
374000.00,43969.00,,,860000.00,43991.00
326000.00,43969.00,,,1150000.00,43991.00
499000.00,43969.00,,,5485000.00,43991.00
760000.00,43969.00,,,280000.00,43991.00
400000.00,43969.00,,,992794.00,43991.00
10.00,43969.00,,,10.00,43991.00
282500.00,43969.00,,,995000.00,43991.00
471000.00,43969.00,,,1350000.00,43991.00
550000.00,43969.00,,,608000.00,43991.00
250000.00,43969.00,,,10.00,43991.00
650000.00,43969.00,,,1485000.00,43991.00
685000.00,43969.00,,,1185000.00,43991.00
370000.00,43969.00,,,825500.00,43991.00
1150000.00,43969.00,,,685000.00,43991.00
619000.00,43969.00,,,838500.00,43991.00
999999.00,43969.00,,,635000.00,43991.00
220000.00,43969.00,,,10.00,43991.00
717866.00,43970.00,,,725000.00,43991.00
298888.00,43970.00,,,325000.00,43991.00
383045.00,43970.00,,,425000.00,43991.00
340000.00,43970.00,,,730000.00,43991.00
636000.00,43970.00,,,10.00,43991.00
362000.00,43970.00,,,1867500.00,43991.00
30000.00,43970.00,,,850000.00,43991.00
250000.00,43970.00,,,377625.00,43991.00
730000.00,43970.00,,,1750000.00,43991.00
635000.00,43970.00,,,280000.00,43991.00
890000.00,43970.00,,,266391.00,43991.00
825000.00,43970.00,,,175000.00,43991.00
330000.00,43970.00,,,313000.00,43991.00
620000.00,43970.00,,,670000.00,43991.00
870000.00,43970.00,,,1560000.00,43991.00
1748248.00,43970.00,,,1191353.00,43991.00
1435733.00,43970.00,,,800000.00,43991.00
150000.00,43970.00,,,460000.00,43991.00
664213.00,43970.00,,,300000.00,43992.00
664213.00,43970.00,,,888932.00,43992.00
836000.00,43970.00,,,888932.00,43992.00
740000.00,43970.00,,,1100000.00,43992.00
825000.00,43970.00,,,650000.00,43992.00
583000.00,43970.00,,,925000.00,43992.00
775000.00,43970.00,,,599000.00,43992.00
1400000.00,43970.00,,,4999500.00,43992.00
171000.00,43970.00,,,4999500.00,43992.00
273174.00,43970.00,,,1240000.00,43992.00
2000.00,43971.00,,,1240000.00,43992.00
720000.00,43971.00,,,360000.00,43992.00
470000.00,43971.00,,,1450000.00,43992.00
306000.00,43971.00,,,1370000.00,43992.00
608000.00,43971.00,,,10000.00,43992.00
80000.00,43971.00,,,530000.00,43992.00
550000.00,43971.00,,,600000.00,43992.00
680000.00,43971.00,,,15000.00,43992.00
975000.00,43971.00,,,1195000.00,43992.00
357000.00,43971.00,,,1280500.00,43992.00
370000.00,43971.00,,,101350000.00,43992.00
475000.00,43971.00,,,714000.00,43992.00
10.00,43971.00,,,190000.00,43992.00
305000.00,43971.00,,,7915000.00,43992.00
525000.00,43971.00,,,750000.00,43992.00
1090000.00,43971.00,,,1075000.00,43992.00
843115.00,43971.00,,,480000.00,43992.00
832590.00,43971.00,,,999000.00,43992.00
725738.00,43971.00,,,610950.00,43992.00
865000.00,43971.00,,,267500.00,43992.00
539000.00,43971.00,,,300000.00,43992.00
451630.00,43971.00,,,300000.00,43992.00
709500.00,43971.00,,,537993.00,43992.00
525000.00,43971.00,,,530000.00,43992.00
643500.00,43971.00,,,1165000.00,43992.00
525000.00,43971.00,,,1950000.00,43992.00
790000.00,43971.00,,,4580000.00,43993.00
645000.00,43971.00,,,350000.00,43993.00
390000.00,43971.00,,,100000.00,43993.00
243200.00,43971.00,,,1650000.00,43993.00
900000.00,43971.00,,,694000.00,43993.00
5000.00,43972.00,,,1275000.00,43993.00
1630000.00,43972.00,,,425000.00,43993.00
270000.00,43972.00,,,435006.00,43993.00
702000.00,43972.00,,,526312.00,43993.00
350000.00,43972.00,,,700000.00,43993.00
385000.00,43972.00,,,746990.00,43993.00
522000.00,43972.00,,,2150000.00,43993.00
868925.00,43972.00,,,290000.00,43993.00
1350000.00,43972.00,,,820000.00,43993.00
230000.00,43972.00,,,1675000.00,43993.00
1200000.00,43972.00,,,1500000.00,43993.00
410670.00,43972.00,,,682000.00,43993.00
1388800.00,43972.00,,,930000.00,43993.00
1530000.00,43972.00,,,1100000.00,43993.00
1120000.00,43972.00,,,1235000.00,43993.00
1193584.00,43972.00,,,1510000.00,43993.00
784053.00,43972.00,,,699000.00,43993.00
1100000.00,43972.00,,,853000.00,43993.00
300000.00,43972.00,,,936000.00,43993.00
360000.00,43972.00,,,1375000.00,43993.00
324000.00,43972.00,,,2385000.00,43993.00
264000.00,43972.00,,,1050000.00,43993.00
870000.00,43972.00,,,9000000.00,43993.00
150000.00,43972.00,,,780356.00,43993.00
499900.00,43972.00,,,510000.00,43993.00
24000000.00,43972.00,,,1450000.00,43993.00
10.00,43972.00,,,944631.00,43993.00
995000.00,43972.00,,,1075000.00,43993.00
1310000.00,43972.00,,,585000.00,43994.00
868000.00,43972.00,,,585000.00,43994.00
610950.00,43972.00,,,1630000.00,43994.00
1310000.00,43972.00,,,25866.00,43994.00
727100.00,43972.00,,,10.00,43994.00
462000.00,43972.00,,,1900000.00,43994.00
575000.00,43972.00,,,1.00,43994.00
850000.00,43972.00,,,590121.00,43994.00
899000.00,43972.00,,,712775.00,43994.00
302500.00,43972.00,,,590121.00,43994.00
617200.00,43972.00,,,722500.00,43994.00
430000.00,43972.00,,,605000.00,43994.00
410000.00,43972.00,,,770000.00,43994.00
363000.00,43972.00,,,663000.00,43994.00
290000.00,43972.00,,,677261.00,43994.00
696483.00,43973.00,,,4665000.00,43994.00
900000.00,43973.00,,,943532.00,43994.00
340000.00,43973.00,,,265000.00,43994.00
528000.00,43973.00,,,1650000.00,43994.00
655000.00,43973.00,,,1937500.00,43994.00
1490000.00,43973.00,,,485000.00,43994.00
1490000.00,43973.00,,,775000.00,43994.00
220000.00,43973.00,,,515000.00,43994.00
379000.00,43973.00,,,679000.00,43994.00
788635.00,43973.00,,,1045000.00,43994.00
520000.00,43973.00,,,540000.00,43994.00
10.00,43973.00,,,239500.00,43994.00
980000.00,43973.00,,,605475.00,43994.00
1880000.00,43973.00,,,850239.00,43994.00
320000.00,43973.00,,,420000.00,43994.00
2140465.00,43973.00,,,3000000.00,43994.00
343888.00,43973.00,,,935000.00,43994.00
10000000.00,43973.00,,,830000.00,43994.00
700000.00,43973.00,,,1712000.00,43994.00
750000.00,43973.00,,,1226000.00,43994.00
890000.00,43973.00,,,44000000.00,43994.00
300000.00,43973.00,,,139400.00,43995.00
368000.00,43973.00,,,829585.00,43995.00
419900.00,43973.00,,,3100000.00,43996.00
629000.00,43973.00,,,850000.00,43997.00
1398000.00,43973.00,,,290000.00,43997.00
712775.00,43973.00,,,1300000.00,43997.00
1980000.00,43973.00,,,975000.00,43997.00
450000.00,43973.00,,,1300000.00,43997.00
215000.00,43973.00,,,995000.00,43997.00
200000.00,43973.00,,,880000.00,43997.00
465000.00,43973.00,,,1798000.00,43997.00
590000.00,43973.00,,,850000.00,43997.00
605000.00,43973.00,,,452500.00,43997.00
800000.00,43973.00,,,1350000.00,43997.00
500000.00,43973.00,,,1695000.00,43997.00
10.00,43975.00,,,817500.00,43997.00
325000.00,43975.00,,,311080.00,43997.00
1167500.00,43977.00,,,1620000.00,43997.00
500000.00,43977.00,,,590000.00,43997.00
880000.00,43977.00,,,10000.00,43997.00
860000.00,43977.00,,,1.00,43997.00
901250.00,43977.00,,,10.00,43997.00
285000.00,43977.00,,,300000.00,43997.00
325000.00,43977.00,,,345000.00,43997.00
325000.00,43977.00,,,630000.00,43997.00
397500.00,43977.00,,,1290000.00,43997.00
282350.00,43977.00,,,10.00,43997.00
653608.00,43977.00,,,799000.00,43997.00
700000.00,43977.00,,,450000.00,43997.00
260000.00,43977.00,,,505000.00,43997.00
1352228.00,43977.00,,,450000.00,43997.00
219333.00,43977.00,,,1750000.00,43997.00
219333.00,43977.00,,,1935000.00,43997.00
750000.00,43977.00,,,4750000.00,43997.00
451989.00,43977.00,,,700000.00,43997.00
600000.00,43977.00,,,700000.00,43997.00
770000.00,43977.00,,,565000.00,43997.00
435000.00,43977.00,,,381878.00,43997.00
500000.00,43977.00,,,177450.00,43997.00
337345.00,43977.00,,,547180.00,43997.00
218490.00,43978.00,,,475000.00,43997.00
676161.00,43978.00,,,173000.00,43997.00
1450000.00,43978.00,,,1220000.00,43998.00
645000.00,43978.00,,,1865000.00,43998.00
187500.00,43978.00,,,235000.00,43998.00
854000.00,43978.00,,,1578288.00,43998.00
33459.00,43978.00,,,1578288.00,43998.00
165000.00,43978.00,,,10.00,43998.00
672045.00,43978.00,,,1300000.00,43998.00
450000.00,43978.00,,,1140000.00,43998.00
242500.00,43978.00,,,570000.00,43998.00
292500.00,43978.00,,,570000.00,43998.00
365000.00,43978.00,,,723194.00,43998.00
227950.00,43978.00,,,295000.00,43998.00
614000.00,43978.00,,,861000.00,43998.00
950000.00,43978.00,,,740000.00,43998.00
135000.00,43978.00,,,650000.00,43998.00
903000.00,43978.00,,,970000.00,43998.00
945000.00,43978.00,,,4550000.00,43998.00
999999.00,43978.00,,,91133.00,43998.00
1360000.00,43978.00,,,1210000.00,43998.00
787050.00,43978.00,,,1100000.00,43998.00
1270000.00,43978.00,,,299000.00,43998.00
850000.00,43978.00,,,355000.00,43998.00
772500.00,43978.00,,,145000.00,43998.00
815000.00,43978.00,,,743323.00,43998.00
475000.00,43978.00,,,2032750.00,43998.00
690000.00,43978.00,,,18294750.00,43998.00
560000.00,43978.00,,,473290.00,43998.00
320000.00,43978.00,,,9000000.00,43998.00
275000.00,43978.00,,,465000.00,43998.00
470000.00,43978.00,,,415000.00,43998.00
900000.00,43978.00,,,650000.00,43998.00
740000.00,43978.00,,,725000.00,43998.00
10.00,43978.00,,,1100000.00,43998.00
500000.00,43978.00,,,1550000.00,43998.00
525000.00,43978.00,,,1525000.00,43998.00
725000.00,43978.00,,,1125000.00,43999.00
370000.00,43978.00,,,946973.00,43999.00
485000.00,43978.00,,,765000.00,43999.00
418000.00,43978.00,,,392730.00,43999.00
340000.00,43978.00,,,620000.00,43999.00
660000.00,43979.00,,,925000.00,43999.00
775000.00,43979.00,,,1865500.00,43999.00
460000.00,43979.00,,,315000.00,43999.00
230000.00,43979.00,,,150153.00,43999.00
390000.00,43979.00,,,1560000.00,43999.00
260000.00,43979.00,,,1030000.00,43999.00
690000.00,43979.00,,,1560000.00,43999.00
205000.00,43979.00,,,800000.00,43999.00
1760000.00,43979.00,,,880000.00,43999.00
